,Ano Mes,Local de instalação,HH,Quantidade de Acidentes,Quantidade de Acidentes de Alto Potencial,Binario Acidentes de Alto Potencial
1583,2021-05,S-S-CVO,21.720300751879694,0.0,0.0,0.0
1584,2021-05,S-S-LGR,87.32816798223952,0.0,0.0,0.0
1585,2021-05,S-S-GUO,259.6923884938588,0.0,0.0,0.0
1586,2021-05,S-S-ALE,27.29885836385836,0.0,0.0,0.0
1587,2021-05,S-S-ANA,296.09900631621963,0.0,0.0,0.0
1588,2021-05,S-S-CTA,193.67757173083356,0.0,0.0,0.0
1589,2021-05,S-S-CCH,201.77797847560072,0.0,0.0,0.0
1590,2021-05,S-S-ASS,211.64701774053373,0.0,0.0,0.0
1591,2021-05,S-S-CAN,94.17293195839248,0.0,0.0,0.0
1592,2021-05,S-S-LNS,184.42827602504985,0.0,0.0,0.0
1593,2021-05,S-S-CAX,231.73834904539908,0.0,0.0,0.0
1594,2021-05,S-E-CCA,0.32,0.0,0.0,0.0
1595,2021-05,S-E-AGL,0.2703703703703703,0.0,0.0,0.0
1596,2021-05,S-S-BLU,591.9981459942713,0.0,0.0,0.0
1597,2021-05,S-U-UHSD,852.4802668815806,0.0,0.0,0.0
1598,2021-05,S-S-LNA,88.47695001077355,0.0,0.0,0.0
1599,2021-05,S-S-ITR,5.415289256198347,0.0,0.0,0.0
1600,2021-05,S-S-MIM,92.49521095066548,0.0,0.0,0.0
1601,2021-05,S-E-VNI,6.314285714285714,0.0,0.0,0.0
1602,2021-05,S-S-SOS,203.10634698634647,0.0,0.0,0.0
1603,2021-05,S-E-SEDE,0.7785714285714285,0.0,0.0,0.0
1604,2021-05,S-S-ROQ,13.6,0.0,0.0,0.0
1605,2021-05,S-E-SERT,18.928571428571427,0.0,0.0,0.0
1606,2021-05,S-E-EMP,9.445329153605014,0.0,0.0,0.0
1607,2021-05,S-S-DOU,47.1414010232192,0.0,0.0,0.0
1608,2021-05,S-E-IMR,5.404761904761904,0.0,0.0,0.0
1609,2021-05,S-S-VIN,434.9000230355303,0.0,0.0,0.0
1610,2021-05,S-S-LON,209.8611492994986,0.0,0.0,0.0
1611,2021-05,S-E-RTB,26.26923076923077,0.0,0.0,0.0
1612,2021-05,S-S-CAM3,38.40369937391214,0.0,0.0,0.0
1613,2021-05,S-S-NPR2,48.99128507855781,0.0,0.0,0.0
1614,2021-05,S-S-PNO,0.7454545454545455,0.0,0.0,0.0
1615,2021-05,S-E-RBA,2.261629279811098,0.0,0.0,0.0
1616,2021-05,S-S-GRA,135.65517838714436,0.0,0.0,0.0
1617,2021-05,S-S-CUR,343.3644261383776,0.0,0.0,0.0
1618,2021-05,S-E-SLU,9.366666666666667,0.0,0.0,0.0
1619,2021-05,S-S-LIV2,30.516666666666666,0.0,0.0,0.0
1620,2021-05,S-S-URU5,13.35,0.0,0.0,0.0
1621,2021-05,S-S-SID,508.5229558381643,0.0,0.0,0.0
1622,2021-05,S-S-TPR2,174.0235049161365,0.0,0.0,0.0
1623,2021-05,S-S-PIN2,84.03703981001702,0.0,0.0,0.0
1624,2021-05,S-S-JOI,312.7130958790666,0.0,0.0,0.0
1625,2021-05,S-S-CNO,317.1347760019537,0.0,0.0,0.0
1626,2021-05,S-S-XAN,162.5623879590907,0.0,0.0,0.0
1627,2021-05,S-S-GUA,2.5422077922077926,0.0,0.0,0.0
1628,2021-05,S-S-MRO2,7.725,0.0,0.0,0.0
1629,2021-05,S-S-PFU,281.19996828928663,0.0,0.0,0.0
1630,2021-05,S-S-IRN,13.26086956521739,0.0,0.0,0.0
1631,2021-05,S-E-RUM,4.0,0.0,0.0,0.0
1632,2021-05,S-E-RVE,7.25,0.0,0.0,0.0
1633,2021-05,S-S-GAR1,41.72313627742484,0.0,0.0,0.0
1634,2021-05,S-S-OSO2,11.524285714285714,0.0,0.0,0.0
1635,2021-05,S-S-MBR,4.5,0.0,0.0,0.0
1636,2021-05,S-E-RCA,49.99,0.0,0.0,0.0
1637,2021-05,S-E-PLM,2.275,0.0,0.0,0.0
1638,2021-05,S-E-GAV,12.0,0.0,0.0,0.0
1639,2021-05,S-E-FXL,9.0,0.0,0.0,0.0
1640,2021-05,S-E-CTE,5.0,0.0,0.0,0.0
1641,2021-05,S-E-BVS,9.0,0.0,0.0,0.0
1642,2021-05,S-S-FAR,166.42731901168654,0.0,0.0,0.0
1643,2021-05,S-E-ASE,5.0,0.0,0.0,0.0
1644,2021-05,S-E-NVE,35.7,0.0,0.0,0.0
1645,2021-05,S-S-SERT,15.349999999999996,0.0,0.0,0.0
1646,2021-05,S-S-DOS,5.2,0.0,0.0,0.0
1647,2021-05,S-E-RBT,6.0,0.0,0.0,0.0
1648,2021-05,S-E-MCR,0.0,0.0,0.0,0.0
1649,2021-05,S-S-PGR,156.43618249757907,0.0,0.0,0.0
1650,2021-05,S-S-CMO,82.08752459661551,0.0,0.0,0.0
1651,2021-05,S-S-FHA,43.24155555555555,0.0,0.0,0.0
1652,2021-05,S-S-NAN,25.87765567765568,0.0,0.0,0.0
1653,2021-05,S-S-ARE,270.3507649840665,0.0,0.0,0.0
1654,2021-05,S-S-IJU2,163.38444888444897,0.0,0.0,0.0
1655,2021-05,S-S-ATL2,147.88951192951194,0.0,0.0,0.0
1656,2021-05,S-U-UHJB,506.8874109291708,0.0,0.0,0.0
1657,2021-05,S-S-JLB,94.24688592951128,0.0,0.0,0.0
1658,2021-05,S-S-QUI,27.007037037037037,0.0,0.0,0.0
1659,2021-05,S-S-GRT,18.935714285714287,0.0,0.0,0.0
1660,2021-05,S-E-BRU,9.642857142857142,0.0,0.0,0.0
1661,2021-05,S-S-RCO,58.80274725274726,0.0,0.0,0.0
1662,2021-05,S-E-LSU,3.571428571428571,0.0,0.0,0.0
1663,2021-05,S-S-STA,295.5093819093819,0.0,0.0,0.0
1664,2021-05,S-S-IVP,158.80446039109148,0.0,0.0,0.0
1665,2021-05,S-S-NPE2,39.96023264614175,0.0,0.0,0.0
1666,2021-05,S-S-SPA2,33.19285714285714,0.0,0.0,0.0
1667,2021-05,S-S-GUI,3.1428571428571423,0.0,0.0,0.0
1668,2021-05,S-S-ABT,15.51336996336996,0.0,0.0,0.0
1669,2021-05,S-S-MCL,85.54803116075844,0.0,0.0,0.0
1670,2021-05,S-S-SSA,372.8555811245187,0.0,0.0,0.0
1671,2021-05,S-E-RPF,18.4,0.0,0.0,0.0
1672,2021-05,S-S-YTA,205.4426293583227,0.0,0.0,0.0
1673,2021-05,S-S-VMT,300.92792207792274,0.0,0.0,0.0
1674,2021-05,S-E-GPE,0.1333333333333333,0.0,0.0,0.0
1675,2021-05,S-S-NSR,328.9564259595824,0.0,0.0,0.0
1676,2021-05,S-S-MCH,76.6822829131653,0.0,0.0,0.0
1677,2021-05,S-U-UHBC,315.86676650081233,0.0,0.0,0.0
1678,2021-05,S-S-DRO,123.0673641636142,0.0,0.0,0.0
1679,2021-05,S-S-CHA,137.97321671710387,0.0,0.0,0.0
1680,2021-05,S-S-ITJ,188.4103050591089,0.0,0.0,0.0
1681,2021-06,S-S-GAR1,42.62467473896331,0.0,0.0,0.0
1682,2021-06,S-S-VMT,300.92792207792274,0.0,0.0,0.0
1683,2021-06,S-S-IVI2,59.146886446886455,0.0,0.0,0.0
1684,2021-06,S-S-JNO,446.4946740380832,0.0,0.0,0.0
1685,2021-06,S-S-JLA,115.83974361605829,0.0,0.0,0.0
1686,2021-06,S-S-OSO2,3.8342857142857145,0.0,0.0,0.0
1687,2021-06,S-S-GRT,38.8124060150376,0.0,0.0,0.0
1688,2021-06,S-S-SEDE,3.642132867132867,0.0,0.0,0.0
1689,2021-06,S-S-ITA,31.85238095238095,0.0,0.0,0.0
1690,2021-06,S-E-LSU,3.571428571428571,0.0,0.0,0.0
1691,2021-06,S-E-VNI,6.314285714285714,0.0,0.0,0.0
1692,2021-06,S-S-MCL,196.76910258932983,0.0,0.0,0.0
1693,2021-06,S-S-GUA,2.5422077922077926,0.0,0.0,0.0
1694,2021-06,S-S-LIV2,34.2,0.0,0.0,0.0
1695,2021-06,S-S-GUI,8.142857142857142,0.0,0.0,0.0
1696,2021-06,S-E-RTB,9.76923076923077,0.0,0.0,0.0
1697,2021-06,S-S-CMO,175.48752459661554,0.0,0.0,0.0
1698,2021-06,S-E-IMR,3.09047619047619,0.0,0.0,0.0
1699,2021-06,S-S-ROQ,7.7,0.0,0.0,0.0
1700,2021-06,S-S-PIN2,91.55513504811228,0.0,0.0,0.0
1701,2021-06,S-E-CCA,0.32,0.0,0.0,0.0
1702,2021-06,S-E-SLU,9.366666666666667,0.0,0.0,0.0
1703,2021-06,S-S-IRN,13.26086956521739,0.0,0.0,0.0
1704,2021-06,S-S-LNS,159.02827602505,0.0,0.0,0.0
1705,2021-06,S-S-SOS,238.21323593073575,0.0,0.0,0.0
1706,2021-06,S-S-GRA,214.9266069585729,1.0,0.0,0.0
1707,2021-06,S-S-PNO,1.128787878787879,0.0,0.0,0.0
1708,2021-06,S-S-GAS2,34.91404869640164,0.0,0.0,0.0
1709,2021-06,S-E-SEDE,6.0,0.0,0.0,0.0
1710,2021-06,S-E-PAU,208.8,0.0,0.0,0.0
1711,2021-06,S-S-CAM3,29.67369937391214,0.0,0.0,0.0
1712,2021-06,S-S-NPR2,45.10842793570067,0.0,0.0,0.0
1713,2021-06,S-S-URU5,7.6,0.0,0.0,0.0
1714,2021-06,S-E-UNI,0.0,0.0,0.0,0.0
1715,2021-06,S-E-SJO,2.6,0.0,0.0,0.0
1716,2021-06,S-S-DOU,80.6974449792632,0.0,0.0,0.0
1717,2021-06,S-S-YTA,174.0435284592217,0.0,0.0,0.0
1718,2021-06,S-S-MIS,195.3717948717949,0.0,0.0,0.0
1719,2021-06,S-S-ABT,49.413369963369966,0.0,0.0,0.0
1720,2021-06,S-U-UHPJ,367.2546509225421,0.0,0.0,0.0
1721,2021-06,S-S-NPE2,103.1730897889989,0.0,0.0,0.0
1722,2021-06,S-S-ALE,45.84885836385836,0.0,0.0,0.0
1723,2021-06,S-S-CVO,30.8203007518797,0.0,0.0,0.0
1724,2021-06,S-S-QUI,12.637037037037038,0.0,0.0,0.0
1725,2021-06,S-S-SCR1,28.124418006236183,0.0,0.0,0.0
1726,2021-06,S-S-RCO,45.88351648351648,0.0,0.0,0.0
1727,2021-06,S-S-IJU2,83.4737345987346,0.0,0.0,0.0
1728,2021-06,S-S-PME,55.142492492492494,0.0,0.0,0.0
1729,2021-06,S-S-NAN,30.47765567765568,0.0,0.0,0.0
1730,2021-06,S-E-CMCAP,2.2133333333333334,0.0,0.0,0.0
1731,2021-06,S-E-BRU,1.1428571428571428,0.0,0.0,0.0
1732,2021-06,S-S-TPR2,122.25683824946982,0.0,0.0,0.0
1733,2021-06,S-E-RCA,49.25,0.0,0.0,0.0
1734,2021-06,S-S-MRO2,7.725,0.0,0.0,0.0
1735,2021-06,S-S-FHA,10.604412698412698,0.0,0.0,0.0
1736,2021-06,S-S-ITJ,268.2650669638704,0.0,0.0,0.0
1737,2021-06,S-S-BIG,440.58142861657205,0.0,0.0,0.0
1738,2021-06,S-S-PGR,156.43618249757907,0.0,0.0,0.0
1739,2021-06,S-S-SPA2,32.142857142857146,0.0,0.0,0.0
1740,2021-06,S-S-XAN,89.32905462575728,0.0,0.0,0.0
1741,2021-06,S-S-PFU,253.94498660430463,0.0,0.0,0.0
1742,2021-06,S-E-RPF,15.2,0.0,0.0,0.0
1743,2021-06,S-S-CCH,49.58083561845791,0.0,0.0,0.0
1744,2021-06,S-S-DOS,9.2,0.0,0.0,0.0
1745,2021-06,S-S-BLU,575.5331459942709,0.0,0.0,0.0
1746,2021-06,S-E-PLM,2.275,0.0,0.0,0.0
1747,2021-06,S-S-ITR,5.39814639905549,0.0,0.0,0.0
1748,2021-06,S-S-MBR,5.65,0.0,0.0,0.0
1749,2021-06,S-E-AGL,0.2703703703703703,0.0,0.0,0.0
1750,2021-06,S-E-RVE,17.75,0.0,0.0,0.0
1751,2021-06,S-E-RCH,0.8857142857142857,0.0,0.0,0.0
1752,2021-06,S-S-FAR,198.63185874731323,0.0,0.0,0.0
1753,2021-06,S-S-CAN,50.23047774593827,0.0,0.0,0.0
1754,2021-06,S-S-JOI,430.1015482600187,0.0,0.0,0.0
1755,2021-06,S-E-RBA,2.261629279811098,0.0,0.0,0.0
1756,2021-06,S-S-MCH,116.81085434173671,0.0,0.0,0.0
1757,2021-06,S-S-SDI,11.175266175266175,0.0,0.0,0.0
1758,2021-06,S-S-ANA,96.26567298288626,0.0,0.0,0.0
1759,2021-06,S-S-CHA,64.87321671710387,0.0,0.0,0.0
1760,2021-06,S-S-FCO,140.43526564344745,0.0,0.0,0.0
1761,2021-06,S-E-EMP,6.388186296462159,0.0,0.0,0.0
1762,2021-06,S-S-JLB,78.43910815173354,0.0,0.0,0.0
1763,2021-06,S-S-CBA,93.65600574328155,0.0,0.0,0.0
1764,2021-06,S-S-NSR,58.356112676374565,0.0,0.0,0.0
1765,2021-06,S-U-UHJB,305.0059725190958,0.0,0.0,0.0
1766,2021-06,S-S-CTA,195.41107747796005,0.0,0.0,0.0
1767,2021-06,S-S-CUR,68.73906899552061,0.0,0.0,0.0
1768,2021-06,S-S-ATL2,95.6798415998416,0.0,0.0,0.0
1769,2021-06,S-S-LNA,69.47695001077354,0.0,0.0,0.0
1770,2021-06,S-S-GUO,259.6923884938588,0.0,0.0,0.0
1771,2021-06,S-S-DRO,150.15545940170938,0.0,0.0,0.0
1772,2021-06,S-S-STA,229.759381909382,0.0,0.0,0.0
1773,2021-06,S-U-UHBC,395.9751547792005,0.0,0.0,0.0
1774,2021-06,S-S-CNO,365.9890983462756,0.0,0.0,0.0
1775,2021-06,S-S-LON,222.05576834711783,0.0,0.0,0.0
1776,2021-06,S-E-SERT,4.728571428571429,0.0,0.0,0.0
1777,2021-06,S-S-IVP,116.3044603910914,0.0,0.0,0.0
1778,2021-06,S-S-CAX,242.3637336607836,0.0,0.0,0.0
1779,2021-06,S-S-PAL,360.9722823641003,0.0,0.0,0.0
1780,2021-06,S-S-LIV3,0.0,0.0,0.0,0.0
1781,2021-06,S-S-SSA,386.4463503552871,0.0,0.0,0.0
1782,2021-06,S-S-MIM,43.37021095066549,0.0,0.0,0.0
1783,2021-06,S-U-UHSD,807.1392745405885,0.0,0.0,0.0
1784,2021-06,S-S-VIN,452.1600230355303,0.0,0.0,0.0
1785,2021-06,S-S-SID,743.7426225048304,0.0,0.0,0.0
1786,2021-06,S-S-ASS,40.332732026248095,0.0,0.0,0.0
1787,2021-06,S-S-ARE,425.0690983173997,0.0,0.0,0.0
1788,2021-06,S-S-CGR,72.6770856736834,0.0,0.0,0.0
1789,2021-06,S-S-LGR,75.36733464890618,0.0,0.0,0.0
1790,2021-07,S-S-MRO2,7.725,0.0,0.0,0.0
1791,2021-07,S-S-LGR,148.07998422155575,0.0,0.0,0.0
1792,2021-07,S-E-LSU,3.571428571428571,0.0,0.0,0.0
1793,2021-07,S-S-JNO,107.89467403808318,0.0,0.0,0.0
1794,2021-07,S-S-ARE,269.0265708448724,0.0,0.0,0.0
1795,2021-07,S-U-UHBC,492.56944049348624,0.0,0.0,0.0
1796,2021-07,S-S-ITA,35.45238095238095,0.0,0.0,0.0
1797,2021-07,S-S-SSA,429.1458466922843,0.0,0.0,0.0
1798,2021-07,S-S-MCH,277.0775210084034,0.0,0.0,0.0
1799,2021-07,S-S-GAR1,43.91038902467759,0.0,0.0,0.0
1800,2021-07,S-E-AGL,0.2703703703703703,0.0,0.0,0.0
1801,2021-07,S-E-BRU,1.1428571428571428,1.0,1.0,1.0
1802,2021-07,S-S-SID,1072.6128240166738,0.0,0.0,0.0
1803,2021-07,S-S-LIV2,86.89791666666666,0.0,0.0,0.0
1804,2021-07,S-S-ATL2,133.2131749331749,0.0,0.0,0.0
1805,2021-07,S-S-LNA,66.37695001077354,0.0,0.0,0.0
1806,2021-07,S-S-CUR,53.93906899552062,0.0,0.0,0.0
1807,2021-07,S-S-TPR2,445.2311239637554,0.0,0.0,0.0
1808,2021-07,S-S-PME,87.54249249249251,0.0,0.0,0.0
1809,2021-07,S-S-XAN,277.91427243824774,0.0,0.0,0.0
1810,2021-07,S-S-MCL,182.80695973218693,0.0,0.0,0.0
1811,2021-07,S-S-CAN,99.63762060308116,0.0,0.0,0.0
1812,2021-07,S-S-CAM3,138.69036604057882,0.0,0.0,0.0
1813,2021-07,S-S-GUO,259.6923884938588,0.0,0.0,0.0
1814,2021-07,S-S-ANA,121.81567298288626,0.0,0.0,0.0
1815,2021-07,S-E-CMCAP,2.2133333333333334,0.0,0.0,0.0
1816,2021-07,S-S-LON,251.4056254899748,0.0,0.0,0.0
1817,2021-07,S-E-RCA,33.5,0.0,0.0,0.0
1818,2021-07,S-S-PGR,153.99318249757903,0.0,0.0,0.0
1819,2021-07,S-S-NPE2,48.459994550903644,0.0,0.0,0.0
1820,2021-07,S-S-SOS,302.44601981351906,0.0,0.0,0.0
1821,2021-07,S-E-PLM,2.275,0.0,0.0,0.0
1822,2021-07,S-S-JLA,299.49041028272467,0.0,0.0,0.0
1823,2021-07,S-S-OSO2,7.76984126984127,0.0,0.0,0.0
1824,2021-07,S-E-GPE,9.9,0.0,0.0,0.0
1825,2021-07,S-S-IJU2,339.43873459873424,0.0,0.0,0.0
1826,2021-07,S-S-ALE,54.38542979242978,0.0,0.0,0.0
1827,2021-07,S-S-ROQ,10.85,0.0,0.0,0.0
1828,2021-07,S-E-SERT,4.0685714285714285,0.0,0.0,0.0
1829,2021-07,S-S-PAL,429.1217329135508,0.0,0.0,0.0
1830,2021-07,S-S-YTA,146.11253944823275,0.0,0.0,0.0
1831,2021-07,S-S-VMT,300.92792207792274,0.0,0.0,0.0
1832,2021-07,S-E-CMLAR,1.807692307692308,0.0,0.0,0.0
1833,2021-07,S-E-RPF,15.2,0.0,0.0,0.0
1834,2021-07,S-S-DRO,63.94545940170939,0.0,0.0,0.0
1835,2021-07,S-S-IVI2,37.42307692307692,0.0,0.0,0.0
1836,2021-07,S-S-CAX,224.1848447718948,0.0,0.0,0.0
1837,2021-07,S-S-BLU,644.2529078990323,0.0,0.0,0.0
1838,2021-07,S-S-GRA,184.6984018303677,0.0,0.0,0.0
1839,2021-07,S-S-IVP,145.313232320916,0.0,0.0,0.0
1840,2021-07,S-S-CMO,155.8875245966155,0.0,0.0,0.0
1841,2021-07,S-E-SJO,34.2,0.0,0.0,0.0
1842,2021-07,S-S-GUA,0.6136363636363636,0.0,0.0,0.0
1843,2021-07,S-S-NPR2,55.89842793570067,0.0,0.0,0.0
1844,2021-07,S-U-UHSD,825.6583221596361,0.0,0.0,0.0
1845,2021-07,S-S-STA,142.1858104808107,0.0,0.0,0.0
1846,2021-07,S-S-FHA,18.914412698412704,0.0,0.0,0.0
1847,2021-07,S-E-RCH,0.8857142857142857,0.0,0.0,0.0
1848,2021-07,S-S-LNS,155.96160935838336,0.0,0.0,0.0
1849,2021-07,S-S-FCO,714.7953056034876,0.0,0.0,0.0
1850,2021-07,S-U-UHJB,201.95454394766756,0.0,0.0,0.0
1851,2021-07,S-S-URU5,11.6,0.0,0.0,0.0
1852,2021-07,S-S-MBR,1.15,0.0,0.0,0.0
1853,2021-07,S-S-RCO,63.19065934065934,0.0,0.0,0.0
1854,2021-07,S-S-CNO,596.9069554891346,0.0,0.0,0.0
1855,2021-07,S-S-CGR,364.89787321947097,0.0,0.0,0.0
1856,2021-07,S-S-LIV3,0.0,0.0,0.0,0.0
1857,2021-07,S-S-ASS,56.73273202624809,0.0,0.0,0.0
1858,2021-07,S-S-MIM,183.9465845770391,0.0,0.0,0.0
1859,2021-07,S-S-SCR1,42.824418006236186,0.0,0.0,0.0
1860,2021-07,S-S-PNO,1.3454545454545457,0.0,0.0,0.0
1861,2021-07,S-S-FAR,128.18209684255137,0.0,0.0,0.0
1862,2021-07,S-S-DOS,4.7,0.0,0.0,0.0
1863,2021-07,S-S-PFU,184.99320089001907,0.0,0.0,0.0
1864,2021-07,S-S-IRN,13.26086956521739,0.0,0.0,0.0
1865,2021-07,S-S-SPA2,32.142857142857146,0.0,0.0,0.0
1866,2021-07,S-U-UHPJ,766.2593212522127,0.0,0.0,0.0
1867,2021-07,S-S-CHA,101.1565500504372,0.0,0.0,0.0
1868,2021-07,S-S-GUI,3.1428571428571423,0.0,0.0,0.0
1869,2021-07,S-E-EMP,2.642857142857143,0.0,0.0,0.0
1870,2021-07,S-S-DOU,198.15458783640585,0.0,0.0,0.0
1871,2021-07,S-S-ITR,10.90814639905549,0.0,0.0,0.0
1872,2021-07,S-E-UNI,0.0,0.0,0.0,0.0
1873,2021-07,S-S-MIS,25.03211233211233,0.0,0.0,0.0
1874,2021-07,S-S-ABT,15.413369963369965,0.0,0.0,0.0
1875,2021-07,S-S-ITJ,186.30092584183492,0.0,0.0,0.0
1876,2021-07,S-S-BIG,216.84242726704437,0.0,0.0,0.0
1877,2021-07,S-E-RTB,43.9,0.0,0.0,0.0
1878,2021-07,S-E-CCA,0.32,0.0,0.0,0.0
1879,2021-07,S-S-CVO,16.8203007518797,0.0,0.0,0.0
1880,2021-07,S-S-VIN,409.75002303553015,0.0,0.0,0.0
1881,2021-07,S-S-CTA,407.8504615787074,0.0,0.0,0.0
1882,2021-07,S-S-SDI,11.175266175266175,0.0,0.0,0.0
1883,2021-07,S-S-CCH,235.1563594279817,0.0,0.0,0.0
1884,2021-07,S-S-NSR,276.0894460097079,0.0,0.0,0.0
1885,2021-07,S-E-SEDE,6.002,0.0,0.0,0.0
1886,2021-07,S-S-NAN,25.37765567765568,0.0,0.0,0.0
1887,2021-07,S-E-RBA,10.361629279811098,0.0,0.0,0.0
1888,2021-07,S-S-QUI,36.23703703703704,0.0,0.0,0.0
1889,2021-07,S-S-GRT,52.5624060150376,0.0,0.0,0.0
1890,2021-07,S-S-PIN2,136.53989695287427,0.0,0.0,0.0
1891,2021-07,S-E-IMR,7.69047619047619,0.0,0.0,0.0
1892,2021-07,S-S-CBA,164.20326764804344,0.0,0.0,0.0
1893,2021-07,S-S-SEDE,3.3421328671328667,0.0,0.0,0.0
1894,2021-07,S-S-JOI,459.7756957791665,0.0,0.0,0.0
1895,2021-07,S-E-SLU,9.366666666666667,0.0,0.0,0.0
1896,2021-07,S-S-JLB,68.11910815173353,0.0,0.0,0.0
1897,2021-07,S-S-GAS2,36.41404869640164,0.0,0.0,0.0
1898,2021-08,S-S-LNA,92.805521439345,0.0,0.0,0.0
1899,2021-08,S-S-PGR,158.89318249757903,0.0,0.0,0.0
1900,2021-08,S-S-NPE2,48.24307147398055,0.0,0.0,0.0
1901,2021-08,S-S-CCH,361.16635942798143,0.0,0.0,0.0
1902,2021-08,S-S-FAR,456.6415473920016,0.0,0.0,0.0
1903,2021-08,S-S-ARE,255.0535638518655,0.0,0.0,0.0
1904,2021-08,S-E-RCH,2.9857142857142858,0.0,0.0,0.0
1905,2021-08,S-S-XAN,219.6053761171775,0.0,0.0,0.0
1906,2021-08,S-E-CMCAP,2.2133333333333334,0.0,0.0,0.0
1907,2021-08,S-S-DOS,5.0,0.0,0.0,0.0
1908,2021-08,S-E-PFR,0.0,0.0,0.0,0.0
1909,2021-08,S-S-ITA,33.35238095238094,0.0,0.0,0.0
1910,2021-08,S-S-CBA,181.43337753815385,0.0,0.0,0.0
1911,2021-08,S-S-CAM3,38.97036604057881,0.0,0.0,0.0
1912,2021-08,S-S-SEDE,3.642132867132867,0.0,0.0,0.0
1913,2021-08,S-E-EMP,23.84285714285714,0.0,0.0,0.0
1914,2021-08,S-E-VNI,8.6,0.0,0.0,0.0
1915,2021-08,S-U-UHPJ,589.8105666734576,0.0,0.0,0.0
1916,2021-08,S-S-PNO,1.172121212121212,0.0,0.0,0.0
1917,2021-08,S-S-ASS,197.4855891691052,0.0,0.0,0.0
1918,2021-08,S-U-UHJB,515.720130028253,0.0,0.0,0.0
1919,2021-08,S-E-RCA,111.5,0.0,0.0,0.0
1920,2021-08,S-S-FHA,30.114412698412696,0.0,0.0,0.0
1921,2021-08,S-E-SEDE,6.252,2.0,0.0,0.0
1922,2021-08,S-S-PIN2,129.07156361954085,0.0,0.0,0.0
1923,2021-08,S-E-UNI,37.0,0.0,0.0,0.0
1924,2021-08,S-S-JOI,413.5241481601191,0.0,0.0,0.0
1925,2021-08,S-U-UHSD,688.0473331486468,0.0,0.0,0.0
1926,2021-08,S-S-ITJ,247.95477199568097,0.0,0.0,0.0
1927,2021-08,S-E-RBA,10.361629279811098,0.0,0.0,0.0
1928,2021-08,S-S-GAR1,57.91287986716843,0.0,0.0,0.0
1929,2021-08,S-S-VMT,300.92792207792274,0.0,0.0,0.0
1930,2021-08,S-E-LSU,3.571428571428571,0.0,0.0,0.0
1931,2021-08,S-E-SERT,4.0685714285714285,0.0,0.0,0.0
1932,2021-08,S-S-CAX,218.85072389277371,0.0,0.0,0.0
1933,2021-08,S-E-CMCBA,0.2,0.0,0.0,0.0
1934,2021-08,S-S-GRA,217.45506849703443,0.0,0.0,0.0
1935,2021-08,S-S-CNO,254.3485262712921,0.0,0.0,0.0
1936,2021-08,S-S-SSA,670.2813045677422,0.0,0.0,0.0
1937,2021-08,S-S-CUR,66.53261738261742,0.0,0.0,0.0
1938,2021-08,S-S-LNS,156.96160935838336,0.0,0.0,0.0
1939,2021-08,S-S-STA,244.6986676236675,0.0,0.0,0.0
1940,2021-08,S-S-NSR,362.0894460097078,0.0,0.0,0.0
1941,2021-08,S-S-JLB,58.2583389209643,0.0,0.0,0.0
1942,2021-08,S-S-ITR,16.831003541912633,0.0,0.0,0.0
1943,2021-08,S-S-URU5,23.85,0.0,0.0,0.0
1944,2021-08,S-S-GAS2,32.81404869640164,0.0,0.0,0.0
1945,2021-08,S-S-FCO,210.53871334251005,0.0,0.0,0.0
1946,2021-08,S-S-QUI,33.82275132275132,0.0,0.0,0.0
1947,2021-08,S-S-MIS,114.52127899877895,0.0,0.0,0.0
1948,2021-08,S-S-VIN,410.9500230355303,0.0,0.0,0.0
1949,2021-08,S-E-CMLAR,0.3076923076923077,0.0,0.0,0.0
1950,2021-08,S-S-BIG,308.4824272670445,0.0,0.0,0.0
1951,2021-08,S-S-LGR,105.9206985072699,0.0,0.0,0.0
1952,2021-08,S-E-NVE,2.8857142857142857,0.0,0.0,0.0
1953,2021-08,S-E-CCA,0.52,0.0,0.0,0.0
1954,2021-08,S-S-IVI2,47.78021978021978,0.0,0.0,0.0
1955,2021-08,S-E-RVE,50.4,0.0,0.0,0.0
1956,2021-08,S-S-MCL,155.7661905014178,0.0,0.0,0.0
1957,2021-08,S-S-RCO,133.76923076923077,0.0,0.0,0.0
1958,2021-08,S-S-SCR1,26.45775133956952,0.0,0.0,0.0
1959,2021-08,S-S-IJU2,232.10950382950384,0.0,0.0,0.0
1960,2021-08,S-S-CVO,23.95868131868132,0.0,0.0,0.0
1961,2021-08,S-S-ROQ,33.22999999999999,0.0,0.0,0.0
1962,2021-08,S-S-CTA,145.1338717169566,0.0,0.0,0.0
1963,2021-08,S-S-LIV2,82.22125000000001,0.0,0.0,0.0
1964,2021-08,S-S-SID,857.0892525881035,0.0,0.0,0.0
1965,2021-08,S-E-IMR,7.69047619047619,0.0,0.0,0.0
1966,2021-08,S-S-NAN,43.72380952380952,0.0,0.0,0.0
1967,2021-08,S-S-LIV3,0.0,0.0,0.0,0.0
1968,2021-08,S-E-RTB,40.4,0.0,0.0,0.0
1969,2021-08,S-S-CGR,98.37029787084316,0.0,0.0,0.0
1970,2021-08,S-S-GUI,3.1428571428571423,0.0,0.0,0.0
1971,2021-08,S-S-NPR2,111.09894075621348,0.0,0.0,0.0
1972,2021-08,S-E-SLU,9.366666666666667,0.0,0.0,0.0
